a_1,a_2,b_1,b_2,g_1,g_2,steps til period gets recognized,time period,horizontal period,average time in seconds per peeling,average tube thickness in Period,average vertical translation in period,max tube thickness in period
10,61,0,1,1,1,4,2,61,0.0008492469787597656,0.8036885245908559,0.5,0.8397540983614675
10,63,0,1,1,1,4,2,63,0.0005979537963867188,0.9261904761923461,0.5,1.0253968253970243
10,67,0,1,1,1,4,2,67,0.0006813208262125651,0.9233830845788399,0.5,0.934328358210955
10,69,0,1,1,1,4,2,69,0.0009654760360717773,0.9259661835758379,0.5,1.0003623188417805
10,71,0,1,1,1,6,2,71,0.0008844733238220215,0.93497652582217,0.5,1.0003521126762962
10,73,0,1,1,1,7,2,73,0.0009617010752360026,1.108789954338988,0.5,1.200000000001637
10,77,0,1,1,1,12,2,77,0.0009731394904000419,1.364610389610905,0.5,1.5000000000002274
10,79,0,1,1,1,39,2,79,0.0008956978960735042,2.863080168776984,0.5,2.975000000000591
10,81,0,1,1,1,27,3,81,0.0008804003397623698,2.782445987654958,0.3333333333333333,2.9938271604938276
10,83,0,1,1,1,15,3,83,0.0007694827185736762,1.3502447289163904,0.3333333333333333,1.5
10,87,0,1,1,1,6,3,87,0.0007229910956488715,0.9007183908051104,0.3333333333333333,1.0025862068970355
10,89,0,1,1,1,6,3,89,0.0009119775560167101,0.9902563202270471,0.3333333333333333,1.0250000000032742
10,91,0,1,1,1,6,3,91,0.0009305477142333984,0.8967719780225423,0.3333333333333333,1.0002747252752897
10,93,0,1,1,1,6,3,93,0.001075320773654514,0.8901881720439633,0.3333333333333333,0.9250000000010914
10,97,0,1,1,1,6,3,97,0.0010929637485080296,0.8338917525786087,0.3333333333333333,0.8814432989690886
10,99,0,1,1,1,6,3,99,0.0009926425086127387,0.9156565656574145,0.3333333333333333,1.0252525252526539
11,12,0,1,1,1,1,1,6,0.0001786947250366211,0.8181818181824383,1.0,0.8181818181824383
11,13,0,1,1,1,1,1,13,0.00015914440155029297,0.9318181818182438,1.0,0.9318181818182438
11,14,0,1,1,1,1,1,14,0.0002872943878173828,1.090909090909122,1.0,1.090909090909122
11,15,0,1,1,1,1,1,15,0.0003018379211425781,0.8181818181819267,1.0,0.8181818181819267
11,16,0,1,1,1,2,1,8,0.00031940142313639325,0.6420454545457233,1.0,0.6420454545457233
11,17,0,1,1,1,1,1,17,0.0002994537353515625,0.9318181818181834,1.0,0.9318181818181834
11,18,0,1,1,1,3,1,18,0.000245511531829834,1.1818181818183007,1.0,1.1818181818183007
11,19,0,1,1,1,3,1,19,0.0003535151481628418,1.2775119617227801,1.0,1.2775119617227801
11,20,0,1,1,1,4,1,10,0.0002984523773193359,1.363636363636715,1.0,1.363636363636715
11,21,0,1,1,1,7,1,21,0.0003243386745452881,2.75,1.0,2.75
11,23,0,1,1,1,10,2,23,0.000308533509572347,3.083662714097585,0.5,3.25
11,24,0,1,1,1,4,2,12,0.0002276897430419922,1.5770202020202142,0.5,1.6363636363636545
11,25,0,1,1,1,6,2,25,0.0003280341625213623,1.6769696969697254,0.5,1.75
11,26,0,1,1,1,4,2,26,0.00034276644388834637,1.3181818181820593,0.5,1.318181818182211
11,27,0,1,1,1,4,2,27,0.0003383954366048177,1.143378226711629,0.5,1.25
11,28,0,1,1,1,2,2,14,0.00022453069686889648,0.9188311688312291,0.5,0.9383116883117038
11,29,0,1,1,1,4,2,29,0.0003818670908610026,1.1643155694880247,0.5,1.1818181818182438
11,30,0,1,1,1,4,2,30,0.0003198385238647461,0.9090909090911433,0.5,0.9090909090914465
11,31,0,1,1,1,4,2,31,0.0003114144007364909,0.8494623655917621,0.5,0.9120234604108646
11,32,0,1,1,1,4,2,16,0.00021358331044514975,0.9128787878788481,0.5,0.920454545454561
11,34,0,1,1,1,4,2,34,0.0004211266835530599,0.9545454545464432,0.5,0.9545454545468601
11,35,0,1,1,1,2,2,35,0.0004696846008300781,1.0160173160177994,0.5,1.0935064935074479
11,36,0,1,1,1,2,2,18,0.0001875758171081543,0.849326599326646,0.5,0.9116161616161875
11,37,0,1,1,1,4,2,37,0.00034979979197184247,0.9774774774779568,0.5,1.0227272727279342
11,38,0,1,1,1,4,2,38,0.0003887017567952474,0.9545454545464054,0.5,0.9545454545464054
11,39,0,1,1,1,2,2,39,0.0005193948745727539,0.9615384615387789,0.5,0.9772727272732027
11,40,0,1,1,1,2,2,20,0.00025343894958496094,0.8250000000001046,0.5,0.9090909090910486
11,41,0,1,1,1,2,2,41,0.0005334019660949707,0.9288617886180267,0.5,0.931818181818187
11,42,0,1,1,1,2,2,42,0.0005713105201721191,0.9401154401158086,0.5,0.9545454545456096
11,43,0,1,1,1,2,2,43,0.000574648380279541,0.9286469344612366,0.5,0.9772727272732027
11,45,0,1,1,1,2,2,45,0.0006878376007080078,0.8663299663307384,0.5,0.9171717171732894
11,46,0,1,1,1,2,2,46,0.000395357608795166,0.884716732543211,0.5,0.9090909090912191
11,47,0,1,1,1,2,2,47,0.0004857182502746582,0.8562217923924965,0.5,0.9323017408126129
11,48,0,1,1,1,2,2,24,0.00031578540802001953,0.9097222222225246,0.5,1.0928030303033793
11,49,0,1,1,1,2,2,49,0.00044786930084228516,0.9298082869514323,0.5,1.1076066790358254
11,50,0,1,1,1,2,2,50,0.0004475712776184082,0.8884848484851773,0.5,0.9090909090912191
11,51,0,1,1,1,2,2,51,0.00045555830001831055,0.9243909685090633,0.5,0.9772727272732027
11,52,0,1,1,1,2,2,26,0.0003479123115539551,0.8205128205129716,0.5,0.9090909090911055
11,53,0,1,1,1,2,2,53,0.0006644725799560547,0.8642081189255654,0.5,0.91080617495777
11,54,0,1,1,1,4,2,54,0.0006574789683024088,0.8198653198660395,0.5,0.8198653198660395
11,56,0,1,1,1,2,2,28,0.00031870603561401367,0.8506493506494607,0.5,0.9155844155844148
11,57,0,1,1,1,2,2,57,0.0005005002021789551,0.924375332270453,0.5,0.9318181818184712
11,58,0,1,1,1,4,2,58,0.0005829334259033203,0.9561128526653798,0.5,0.956112852665683
11,59,0,1,1,1,2,2,59,0.00040644407272338867,0.8717257318955186,0.5,0.9788135593221341
11,60,0,1,1,1,4,2,30,0.00023953119913736978,0.7000000000000455,0.5,0.8242424242424704
11,61,0,1,1,1,2,2,61,0.0007882118225097656,0.9167908594139741,0.5,0.9318181818182438
11,62,0,1,1,1,4,2,62,0.0006095568339029948,0.8680351906165621,0.5,0.9560117302062281
11,63,0,1,1,1,4,2,63,0.000531315803527832,0.9010341510345045,0.5,0.940836940837471
11,64,0,1,1,1,4,2,32,0.00037415822347005207,0.7428977272729753,0.5,0.9446022727274794
11,65,0,1,1,1,4,2,65,0.0006916522979736328,0.85804195804252,0.5,0.889510489511224
11,67,0,1,1,1,2,2,67,0.000844120979309082,0.8652193577576478,0.5,0.9592944369071574
11,68,0,1,1,1,4,2,34,0.0004322926203409831,0.766042780748838,0.5,0.8302139037435268
11,69,0,1,1,1,4,2,69,0.0008722543716430664,0.9662933684683089,0.5,0.9776021080379564
11,70,0,1,1,1,4,2,70,0.000887751579284668,1.077056277057333,0.5,1.0922077922086828
11,71,0,1,1,1,4,2,71,0.0006345510482788086,0.9337387964150329,0.5,0.9823943661974681
11,72,0,1,1,1,6,2,36,0.0003654360771179199,0.8825757575760443,0.5,0.9141414141417954
11,73,0,1,1,1,4,2,73,0.0008974870045979818,0.980697384807859,0.5,1.0239726027397253
11,74,0,1,1,1,6,2,74,0.0005551576614379883,0.8624078624088725,0.5,0.8624078624088725
11,75,0,1,1,1,4,2,75,0.0009113550186157227,1.0730303030313735,0.5,1.0912121212136299
11,76,0,1,1,1,4,2,38,0.0003802378972371419,0.7779106858058071,0.5,0.8193779904311214
11,78,0,1,1,1,6,2,78,0.000946730375289917,1.0291375291388174,0.5,1.02913752914003
11,79,0,1,1,1,6,2,79,0.0008582174777984619,0.9343114691215898,0.5,0.9600115074798605
11,80,0,1,1,1,7,2,40,0.0004349019792344835,0.9579545454547352,0.5,1.0909090909092356
11,81,0,1,1,1,7,2,81,0.0008102787865532769,1.1213056490834674,0.5,1.1820987654321016
11,82,0,1,1,1,7,2,82,0.0007676548428005642,1.0909090909095955,0.5,1.0909090909105998
11,83,0,1,1,1,11,2,83,0.0007292490739088792,1.165936473165857,0.5,1.2500000000004547
11,84,0,1,1,1,7,2,42,0.0005431175231933594,1.1269841269843666,0.5,1.1818181818184712
11,85,0,1,1,1,12,2,85,0.0008525507790701729,1.6743315508026246,0.5,1.7500000000004547
11,86,0,1,1,1,21,2,86,0.0009956878164540167,1.8636363636364497,0.5,1.8636363636364877
11,87,0,1,1,1,39,2,87,0.0008535792187946598,3.121734587252528,0.5,3.2500000000004547
11,89,0,1,1,1,51,3,89,0.0008973810407850477,3.032335291113668,0.3333333333333333,3.244382022472564
11,90,0,1,1,1,27,3,90,0.0008002599080403646,1.726578282829223,0.3333333333333333,1.875
11,91,0,1,1,1,15,3,91,0.0008741484747992621,1.3395666833184805,0.3333333333333333,1.4148351648354947
11,92,0,1,1,1,9,3,46,0.000522772471110026,1.0741106719370919,0.3333333333333333,1.0918972332017347
11,93,0,1,1,1,9,3,93,0.0009411772092183431,1.1180962854353425,0.3333333333333333,1.2502443792773192
11,94,0,1,1,1,6,3,94,0.0009702046712239584,1.0229690522259145,0.3333333333333333,1.0454545454567779
11,95,0,1,1,1,6,3,95,0.0007161829206678602,1.0571172248806988,0.3333333333333333,1.25
11,96,0,1,1,1,6,3,48,0.0004317495557996962,0.8705018939396396,0.3333333333333333,0.9090909090911055
11,97,0,1,1,1,9,3,97,0.0009233554204305013,0.8818533270860804,0.3333333333333333,0.935567010309569
11,98,0,1,1,1,9,3,98,0.0009562174479166666,0.9939703154000199,0.3333333333333333,1.0454545454567779
11,100,0,1,1,1,6,3,50,0.0005479653676350912,0.7984090909095016,0.3333333333333333,0.9127272727274658
12,13,0,1,1,1,1,1,13,0.00032830238342285156,1.083333333333485,1.0,1.083333333333485
12,17,0,1,1,1,1,1,17,0.00025200843811035156,1.0,1.0,1.0
12,19,0,1,1,1,2,1,19,0.000213623046875,1.1052631578947398,1.0,1.1052631578947398
12,23,0,1,1,1,7,1,23,0.0003769397735595703,3.0,1.0,3.0
12,25,0,1,1,1,10,2,25,0.0003343820571899414,3.1738888888891474,0.5,3.480000000000018
12,29,0,1,1,1,4,2,29,0.0002836783727010091,1.2073754789274365,0.5,1.41379310344837
12,31,0,1,1,1,4,2,31,0.00040419896443684894,1.098118279570978,0.5,1.1458333333343944
12,35,0,1,1,1,4,2,35,0.0004363854726155599,0.9779761904762078,0.5,1.0
12,37,0,1,1,1,4,2,37,0.0004680951436360677,0.9669669669674477,0.5,1.0
12,41,0,1,1,1,2,2,41,0.0003883838653564453,1.000677506775176,0.5,1.0020325203254998
12,43,0,1,1,1,2,2,43,0.0005196332931518555,1.000161498708394,0.5,1.000484496125182
12,47,0,1,1,1,2,2,47,0.0005310773849487305,1.0036938534284516,0.5,1.0110815602844454
12,49,0,1,1,1,2,2,49,0.0006120800971984863,1.002267573696372,0.5,1.006802721089116
12,53,0,1,1,1,2,2,53,0.000599205493927002,1.0005241090148047,0.5,1.0015723270444141
12,55,0,1,1,1,2,2,55,0.0006743669509887695,1.0080808080811614,0.5,1.024242424243484
12,59,0,1,1,1,4,2,59,0.0007435878117879232,0.9533898305089679,0.5,1.084745762712373
12,61,0,1,1,1,4,2,61,0.0006529887517293295,1.0455373406196788,0.5,1.0655737704919375
12,65,0,1,1,1,2,2,65,0.00045424699783325195,0.9496794871796131,0.5,1.0
12,67,0,1,1,1,4,2,67,0.0008032719294230143,1.0485074626867192,0.5,1.1044776119402968
12,71,0,1,1,1,4,2,71,0.0008959372838338217,1.0363849765260131,0.5,1.0845070422537901
12,73,0,1,1,1,4,2,73,0.0007854700088500977,0.966609589041108,0.5,1.013698630136986
12,77,0,1,1,1,4,2,77,0.000901182492574056,0.7901334776341887,0.5,0.8149350649350708
12,79,0,1,1,1,4,2,79,0.001007994016011556,0.9686181434608443,0.5,1.00026371308104
12,83,0,1,1,1,6,2,83,0.0010300278663635254,1.0042670682740038,0.5,1.0062751004019077
12,85,0,1,1,1,6,2,85,0.0010919570922851562,1.0279411764716617,0.5,1.100245098040432
12,89,0,1,1,1,7,2,89,0.0008251667022705078,1.1562109862678736,0.5,1.1875
12,91,0,1,1,1,7,2,91,0.0008796321021185981,1.1042429792432813,0.5,1.187728937729844
12,95,0,1,1,1,40,2,95,0.0009338458379109701,3.3650584795329905,0.5,3.4791666666678793
12,97,0,1,1,1,51,3,97,0.000765787230597602,3.282243341924868,0.3333333333333333,3.494845360824911
13,14,0,1,1,1,1,1,14,0.00020301342010498047,0.923076923077133,1.0,0.923076923077133
13,15,0,1,1,1,1,1,15,0.0003025531768798828,0.9038461538461888,1.0,0.9038461538461888
13,16,0,1,1,1,1,1,8,0.00031387805938720703,0.9230769230775877,1.0,0.9230769230775877
13,17,0,1,1,1,2,1,17,0.00030867258707682293,1.0780542986427122,1.0,1.0780542986427122
13,18,0,1,1,1,2,1,18,0.00023031234741210938,0.940170940171086,1.0,0.940170940171086
13,19,0,1,1,1,2,1,19,0.00034848848978678387,0.9078947368421382,1.0,0.9078947368421382
13,20,0,1,1,1,1,1,10,0.0003184080123901367,0.8461538461539249,1.0,0.8461538461539249
13,21,0,1,1,1,2,1,21,0.00040658315022786457,0.989010989010989,1.0,0.989010989010989
13,22,0,1,1,1,3,1,22,0.0003940463066101074,1.3076923076924913,1.0,1.3076923076924913
13,23,0,1,1,1,2,1,23,0.0004165967305501302,1.2508361204015799,1.0,1.2508361204015799
13,24,0,1,1,1,4,1,12,0.00030536651611328124,1.615384615384869,1.0,1.615384615384869
13,25,0,1,1,1,12,1,25,0.00031821544353778544,3.25,1.0,3.25
13,27,0,1,1,1,10,2,27,0.0001987616221110026,3.583570750237513,0.5,3.75
13,28,0,1,1,1,6,2,14,0.00023111701011657715,1.7829670329670648,0.5,1.8489010989011945
13,29,0,1,1,1,6,2,29,0.0003712177276611328,1.437886825818244,0.5,1.6982758620690674
13,30,0,1,1,1,4,2,30,0.00038854281107584637,1.2307692307696623,0.5,1.2307692307699654
13,31,0,1,1,1,4,2,31,0.00039939085642496747,1.3000413564933904,0.5,1.36538461538521
13,32,0,1,1,1,4,2,16,0.0002348025639851888,1.0841346153847364,0.5,1.1538461538463025
13,33,0,1,1,1,4,2,33,0.00041687488555908203,1.1441336441337928,0.5,1.25
13,34,0,1,1,1,4,2,34,0.00041099389394124347,1.11538461538521,0.5,1.11538461538521
13,35,0,1,1,1,4,2,35,0.00042887528737386066,1.0657509157514748,0.5,1.2357142857144936
13,36,0,1,1,1,4,2,18,0.00025848547617594403,0.9408831908833027,0.5,1.076923076923208
13,37,0,1,1,1,4,2,37,0.0004630088806152344,0.9622314622320118,0.5,1.1559251559256154
13,38,0,1,1,1,4,2,38,0.0004806121190388997,1.0006747638331035,0.5,1.1558704453445898
13,40,0,1,1,1,4,2,20,0.00025077660878499347,0.8262820512821291,0.5,0.9230769230769251
13,41,0,1,1,1,2,2,41,0.000556647777557373,0.8852407754854236,0.5,0.9249530956858507
13,42,0,1,1,1,4,2,42,0.0005295674006144205,0.9230769230777393,0.5,0.9230769230780425
13,43,0,1,1,1,2,2,43,0.000549614429473877,1.0129695885516075,0.5,1.0773703041148917
13,44,0,1,1,1,2,2,22,0.00028628110885620117,0.874125874125942,0.5,0.9300699300700899
13,45,0,1,1,1,2,2,45,0.0005859732627868652,0.9381766381769315,0.5,1.0837606837612839
13,46,0,1,1,1,2,2,46,0.0005581974983215332,1.038461538462343,0.5,1.038461538462343
13,47,0,1,1,1,2,2,47,0.0005956888198852539,0.9114839061649794,0.5,0.9267594108023332
13,48,0,1,1,1,4,2,24,0.00022200743357340494,0.8290598290599164,0.5,0.9230769230770193
13,49,0,1,1,1,2,2,49,0.0003548264503479004,0.9428309785456666,0.5,0.9438775510207051
13,50,0,1,1,1,2,2,50,0.0006215572357177734,0.9892307692312746,0.5,1.0446153846164634
13,51,0,1,1,1,2,2,51,0.0006462335586547852,0.9646807440932813,0.5,0.9807692307695106
13,53,0,1,1,1,2,2,53,0.0006815195083618164,0.9132801161108546,0.5,0.9423076923078497
13,54,0,1,1,1,2,2,54,0.0004468560218811035,0.9605887939231555,0.5,0.9615384615399307
13,55,0,1,1,1,2,2,55,0.0006238222122192383,0.9709790209800939,0.5,0.9807692307704201
13,56,0,1,1,1,2,2,28,0.00018996000289916992,0.8429487179487675,0.5,0.9230769230769624
13,57,0,1,1,1,2,2,57,0.0003916025161743164,0.9039586144854314,0.5,0.9811066126858741
13,58,0,1,1,1,2,2,58,0.0006992816925048828,1.0132625994701812,0.5,1.116710875332501
13,59,0,1,1,1,2,2,59,0.0007666945457458496,0.9616471099528686,0.5,1.0772490221653186
13,60,0,1,1,1,2,2,30,0.00037932395935058594,0.8209401709403608,0.5,0.8461538461540385
13,61,0,1,1,1,2,2,61,0.0007557868957519531,0.9229718369069057,0.5,0.9423076923085318
13,62,0,1,1,1,2,2,62,0.0007506608963012695,0.936311000827383,0.5,0.9627791563278834
13,63,0,1,1,1,2,2,63,0.0007908344268798828,0.911172161172999,0.5,0.9258241758266195
13,64,0,1,1,1,4,2,32,0.00039199988047281903,0.8762019230769814,0.5,0.9338942307692832
13,66,0,1,1,1,2,2,66,0.0006600618362426758,0.9374514374534707,0.5,0.9662004662006893
13,67,0,1,1,1,2,2,67,0.0008147358894348145,0.9446995790295508,0.5,1.0264064293917272
13,68,0,1,1,1,2,2,34,0.0004363059997558594,0.8404977375571056,0.5,0.9230769230775877
13,69,0,1,1,1,4,2,69,0.0007548332214355469,1.0010219249354197,0.5,1.0772017837237513
13,70,0,1,1,1,4,2,70,0.0008558034896850586,0.8934065934070455,0.5,0.9274725274728439
13,71,0,1,1,1,4,2,71,0.0008960564931233724,0.9174792343809107,0.5,0.9425785482130777
13,72,0,1,1,1,2,2,36,0.00041484832763671875,0.8237179487181644,0.5,0.8461538461540385
13,73,0,1,1,1,4,2,73,0.0007522106170654297,0.9442395504048591,0.5,0.9831401475250345
13,74,0,1,1,1,4,2,74,0.000838001569112142,0.9518364518372557,0.5,1.0779625779637172
13,75,0,1,1,1,4,2,75,0.0005493958791097006,0.9117948717954883,0.5,0.9425641025645746
13,76,0,1,1,1,4,2,38,0.0004438956578572591,0.7773279352232217,0.5,0.7854251012149689
13,77,0,1,1,1,4,2,77,0.0009750922520955404,0.881868131868714,0.5,0.9512987012988106
13,79,0,1,1,1,4,2,79,0.0007464885711669922,0.9412528399896729,0.5,0.9483933787760606
13,80,0,1,1,1,4,2,40,0.0004936456680297852,0.7907051282055969,0.5,0.8163461538465526
13,81,0,1,1,1,4,2,81,0.0009105205535888672,1.1801994302014123,0.5,1.2317188983884932
13,82,0,1,1,1,4,2,82,0.0009916226069132488,1.0137585991249505,0.5,1.0393996247658492
13,83,0,1,1,1,4,2,83,0.0010210275650024414,0.9239264751319448,0.5,0.9344300278053197
13,84,0,1,1,1,4,2,42,0.0005362828572591146,0.7710622710624193,0.5,0.7728937728938945
13,85,0,1,1,1,4,2,85,0.0010802348454793294,1.0042986425348015,0.5,1.0579185520373358
13,86,0,1,1,1,4,2,86,0.001162886619567871,0.9254621347662138,0.5,0.962432915922161
13,87,0,1,1,1,6,2,87,0.001144111156463623,0.9946949602131477,0.5,1.0778072502225768
13,88,0,1,1,1,6,2,44,0.0005662143230438232,0.9038461538464162,0.5,0.9309440559442237
13,89,0,1,1,1,4,2,89,0.001165469487508138,0.928478824547104,0.5,0.9353932584272115
13,90,0,1,1,1,6,2,90,0.0010943710803985596,1.0418803418809308,0.5,1.0418803418815514
13,92,0,1,1,1,6,2,46,0.000542372465133667,0.9085841694542474,0.5,0.9264214046830084
13,93,0,1,1,1,6,2,93,0.0007949173450469971,1.0713399503733474,0.5,1.1540529363122545
13,94,0,1,1,1,7,2,94,0.0011598004235161676,1.0769230769237765,0.5,1.0769230769237765
13,95,0,1,1,1,7,2,95,0.0010577307807074653,1.14770580296954,0.5,1.2307692307699654
13,96,0,1,1,1,7,2,48,0.00043953789605034725,1.077190170940689,0.5,1.1538461538466436
13,97,0,1,1,1,7,2,97,0.0010262330373128254,1.1445281522607427,0.5,1.25
13,98,0,1,1,1,11,2,98,0.0010251081906832182,1.0384615384621156,0.5,1.0384615384625704
13,99,0,1,1,1,7,2,99,0.0010205374823676215,1.2246179746189039,0.5,1.3661616161625147
13,100,0,1,1,1,12,2,50,0.0006797483989170619,1.2115384615390212,0.5,1.3076923076928324
14,15,0,1,1,1,1,1,15,0.0002925395965576172,0.7857142857149029,1.0,0.7857142857149029
14,17,0,1,1,1,1,1,17,0.00029671192169189453,0.9285714285717859,1.0,0.9285714285717859
14,19,0,1,1,1,1,1,19,0.0003370046615600586,1.0535714285720132,1.0,1.0535714285720132
14,23,0,1,1,1,2,1,23,0.0004230340321858724,1.0007763975157218,1.0,1.0007763975157218
14,25,0,1,1,1,6,1,25,0.0003650869641985212,1.5000000000002274,1.0,1.5000000000002274
14,27,0,1,1,1,12,1,27,0.0003800208751971905,3.5,1.0,3.5
14,29,0,1,1,1,10,2,29,0.0002338886260986328,3.672824302134709,0.5,3.982758620689765
14,31,0,1,1,1,6,2,31,0.00034159421920776367,1.8767281105991362,0.5,1.9516129032258505
14,33,0,1,1,1,4,2,33,0.0003837744394938151,1.3854617604620216,0.5,1.5
14,37,0,1,1,1,4,2,37,0.00046845277150472003,1.007400257401173,0.5,1.1293436293439072
14,39,0,1,1,1,4,2,39,0.00033867359161376953,0.8870573870576663,0.5,1.089743589743648
14,41,0,1,1,1,4,2,41,0.0004929701487223307,0.9536875725902973,0.5,1.003919860627775
14,43,0,1,1,1,4,2,43,0.0005184412002563477,0.9294019933559715,0.5,0.9667774086385634
14,45,0,1,1,1,4,2,45,0.0005834499994913737,1.0005291005292445,0.5,1.1444444444446162
14,47,0,1,1,1,2,2,47,0.0006178617477416992,0.988221884499303,0.5,1.0003799392098562
14,51,0,1,1,1,2,2,51,0.0006415247917175293,0.9241363211958742,0.5,0.9509803921573621
14,53,0,1,1,1,2,2,53,0.0006257295608520508,0.9674303683746075,0.5,1.009433962264211
14,55,0,1,1,1,2,2,55,0.0006979703903198242,0.9790043290054106,0.5,0.9821428571440265
14,57,0,1,1,1,2,2,57,0.000536799430847168,1.03822055137888,0.5,1.0789473684210549
14,59,0,1,1,1,2,2,59,0.0007277727127075195,1.006053268766512,0.5,1.1610169491527813
14,61,0,1,1,1,2,2,61,0.00041788816452026367,0.9988290398140028,0.5,1.1393442622952534
14,65,0,1,1,1,2,2,65,0.0005549192428588867,1.0119963369964182,0.5,1.017857142857224
14,67,0,1,1,1,4,2,67,0.000737468401590983,0.9461620469087796,0.5,1.000266524520871
14,69,0,1,1,1,4,2,69,0.0008440017700195312,0.9531573498970829,0.5,1.0002587991730252
14,71,0,1,1,1,2,2,71,0.000865936279296875,0.8572266934947947,0.5,1.0002515090545785
14,73,0,1,1,1,2,2,73,0.0009003281593322754,0.9531148075688142,0.5,1.0022015655578684
14,75,0,1,1,1,4,2,75,0.0008777379989624023,0.8540476190495004,0.5,0.8609523809541315
14,79,0,1,1,1,4,2,79,0.0009594360987345377,0.9477094635327982,0.5,1.0198915009050324
14,81,0,1,1,1,4,2,81,0.0007769266764322916,0.910714285714827,0.5,0.9215167548504724
14,83,0,1,1,1,4,2,83,0.0007432301839192709,0.9199655765933604,0.5,0.9294320137705654
14,85,0,1,1,1,4,2,85,0.0009098052978515625,0.8577030812327848,0.5,0.8605042016815787
14,87,0,1,1,1,4,2,87,0.0007958014806111654,0.9646962233180147,0.5,1.0180623973732281
14,89,0,1,1,1,4,2,89,0.0008565982182820638,1.0312332798311228,0.5,1.0900882825068692
14,93,0,1,1,1,6,2,93,0.0008215606212615967,0.8905529953939322,0.5,0.9201228878652046
14,95,0,1,1,1,4,2,95,0.0011002222696940105,1.0171679198011343,0.5,1.0543233082714494
14,97,0,1,1,1,6,2,97,0.001008152961730957,1.006259204717099,0.5,1.020802650963006
14,99,0,1,1,1,6,2,99,0.0009782016277313232,1.0285594035599839,0.5,1.0405844155850446
15,16,0,1,1,1,1,1,8,0.00032389163970947266,0.6666666666669698,1.0,0.6666666666669698
15,17,0,1,1,1,1,1,17,0.00028955936431884766,1.1333333333334963,1.0,1.1333333333334963
15,19,0,1,1,1,1,1,19,0.0003076791763305664,1.0666666666667197,1.0,1.0666666666667197
15,22,0,1,1,1,2,1,22,0.00023015340169270834,1.1030303030305602,1.0,1.1030303030305602
15,23,0,1,1,1,2,1,23,0.00028642018636067707,1.0173913043481662,1.0,1.0173913043481662
15,26,0,1,1,1,3,1,26,0.00047969818115234375,1.4333333333338487,1.0,1.4333333333338487
15,28,0,1,1,1,4,1,14,0.0003055572509765625,1.866666666666788,1.0,1.866666666666788
15,29,0,1,1,1,12,1,29,0.00039405089158278244,3.7500000000002274,1.0,3.7500000000002274
15,31,0,1,1,1,18,2,31,0.000405275821685791,4.083512544802876,0.5,4.25
15,32,0,1,1,1,6,2,16,0.00024273991584777832,2.078472222222255,0.5,2.1333333333333826
15,34,0,1,1,1,4,2,34,0.00025657812754313153,1.5666666666668523,0.5,1.5666666666670608
15,37,0,1,1,1,4,2,37,0.0004399220148722331,1.1962462462467254,0.5,1.2166666666671517
15,38,0,1,1,1,4,2,38,0.0003418922424316406,1.0333333333334924,0.5,1.0333333333337578
15,41,0,1,1,1,4,2,41,0.0005134344100952148,1.0104336043362612,0.5,1.164634146341541
15,43,0,1,1,1,4,2,43,0.0005640586217244467,0.9449612403104387,0.5,1.0015503875979448
15,44,0,1,1,1,4,2,22,0.00026675065358479816,0.9358585858588242,0.5,0.9409090909092299
15,46,0,1,1,1,4,2,46,0.0004636843999226888,0.9000000000015689,0.5,0.9000000000023647
15,47,0,1,1,1,2,2,47,0.0004812479019165039,0.8667848699768589,0.5,1.000354609929758
15,49,0,1,1,1,4,2,49,0.0006433725357055664,1.0083900226760913,0.5,1.0166666666668789
15,52,0,1,1,1,2,2,26,0.00032204389572143555,0.9128205128208293,0.5,1.0051282051284574
15,53,0,1,1,1,4,2,53,0.0006425380706787109,0.9683438155160223,0.5,1.005031446541155
15,56,0,1,1,1,2,2,28,0.0003661513328552246,0.8924603174605016,0.5,0.9333333333335077
15,58,0,1,1,1,2,2,58,0.0005630850791931152,0.9793103448288699,0.5,1.004597701149578
15,59,0,1,1,1,2,2,59,0.0005979537963867188,0.9700564971758089,0.5,0.9833333333340306
15,61,0,1,1,1,2,2,61,0.0007488727569580078,1.0078324225872468,0.5,1.0166666666673336
15,62,0,1,1,1,2,2,62,0.0007128715515136719,0.8333333333342429,0.5,0.8333333333343944
15,64,0,1,1,1,2,2,32,0.00034332275390625,0.7781250000000499,0.5,1.0010416666666648
15,67,0,1,1,1,2,2,67,0.0006799697875976562,0.9507462686591074,0.5,1.0189054726397444
15,68,0,1,1,1,2,2,34,0.0002555251121520996,0.8209150326800625,0.5,0.8627450980393689
15,71,0,1,1,1,2,2,71,0.0005903840065002441,0.9297339593137318,0.5,0.9833333333353949
15,73,0,1,1,1,2,2,73,0.0009084939956665039,0.9019025875205813,0.5,0.9500000000007276
15,74,0,1,1,1,4,2,74,0.0008112589518229166,0.9810810810825691,0.5,1.0009009009027068
15,76,0,1,1,1,2,2,38,0.00043696165084838867,0.7789473684215409,0.5,1.0035087719302282
15,77,0,1,1,1,4,2,77,0.000824133555094401,0.9380952380959116,0.5,1.0002164502167261
15,79,0,1,1,1,4,2,79,0.0006795326868693033,0.8959915611837156,0.5,1.0508438818578725
15,82,0,1,1,1,4,2,82,0.0008769830067952474,1.0363143631451142,0.5,1.1008130081318086
15,83,0,1,1,1,4,2,83,0.0009664694468180338,0.9901606425713302,0.5,1.016867469880708
